"CancerType","SampleType","Expression","PatientID"
"OV","Tumor",0.52004064513115,"OV_T_9"
"OV","Tumor",0,"OV_T_10"
"OV","Tumor",0,"OV_T_11"
"OV","Tumor",0,"OV_T_12"
"OV","Tumor",0,"OV_T_13"
"OV","Tumor",1.34683185022089,"OV_T_14"
"OV","Tumor",0,"OV_T_15"
"OV","Tumor",0,"OV_T_16"
"OV","Tumor",0,"OV_T_17"
"OV","Tumor",0,"OV_T_18"
"OV","Tumor",0.0524420546793519,"OV_T_19"
"OV","Tumor",0,"OV_T_20"
"OV","Tumor",0.423467214347749,"OV_T_21"
"OV","Tumor",0,"OV_T_22"
"OV","Tumor",0,"OV_T_23"
"OV","Tumor",0,"OV_T_24"
"OV","Tumor",0,"OV_T_25"
"OV","Tumor",0,"OV_T_26"
"OV","Tumor",0.410521079858213,"OV_T_27"
"OV","Tumor",1.35931386706942,"OV_T_28"
"OV","Tumor",0,"OV_T_29"
"OV","Tumor",0,"OV_T_30"
"OV","Tumor",0,"OV_T_31"
"OV","Tumor",0,"OV_T_32"
"OV","Tumor",0,"OV_T_33"
"OV","Tumor",1.29261491280865,"OV_T_34"
"OV","Tumor",0,"OV_T_35"
"OV","Tumor",0,"OV_T_36"
"OV","Tumor",0,"OV_T_37"
"OV","Tumor",0,"OV_T_38"
"OV","Tumor",0.121924857825484,"OV_T_39"
"OV","Tumor",0,"OV_T_40"
"OV","Tumor",0,"OV_T_41"
"OV","Tumor",0,"OV_T_42"
"OV","Tumor",0.496019468513843,"OV_T_43"
"OV","Tumor",0.39000523459013,"OV_T_44"
"OV","Tumor",0,"OV_T_45"
"OV","Tumor",0,"OV_T_46"
"OV","Tumor",0,"OV_T_47"
"OV","Tumor",0,"OV_T_48"
"OV","Tumor",0,"OV_T_49"
"OV","Tumor",0,"OV_T_50"
"OV","Tumor",0,"OV_T_51"
"OV","Tumor",0,"OV_T_52"
"OV","Normal",1.48001994126472,"OV_N_1"
"OV","Normal",2.74661200585733,"OV_N_2"
"OV","Normal",1.45259361025934,"OV_N_3"
"OV","Normal",0.3704719817269,"OV_N_4"
"OV","Normal",3.71491014613253,"OV_N_5"
"OV","Normal",0.992235904720292,"OV_N_6"
"OV","Normal",1.75101286287955,"OV_N_7"
"OV","Normal",2.00977373522705,"OV_N_8"
"OV","Normal",1.01564035944063,"OV_N_9"
"OV","Normal",1.50009179825961,"OV_N_10"
"OV","Normal",1.00547533898498,"OV_N_11"
"OV","Normal",1.33411783049125,"OV_N_12"
"OV","Normal",2.27471456560918,"OV_N_13"
"OV","Normal",2.06795183257081,"OV_N_14"
"OV","Normal",0.951967534322121,"OV_N_15"
"OV","Normal",2.45265933229672,"OV_N_16"
"OV","Normal",1.95406044805694,"OV_N_17"
"OV","Normal",0,"OV_N_18"
"OV","Normal",1.26237980504705,"OV_N_19"
"OV","Normal",2.49636630593259,"OV_N_20"
"OV","Normal",0,"OV_N_21"
"OV","Normal",0.874315395084097,"OV_N_22"
"OV","Normal",2.06247556502805,"OV_N_23"
"OV","Normal",1.67621605471529,"OV_N_24"
"OV","Normal",0.584453511032305,"OV_N_25"
"OV","Normal",1.7288525275061,"OV_N_26"
"OV","Normal",0.700072323008808,"OV_N_27"
"OV","Normal",0.462591478197411,"OV_N_28"
"OV","Normal",0,"OV_N_29"
"OV","Normal",1.98146669186616,"OV_N_30"
"OV","Normal",1.49376220435509,"OV_N_31"
"OV","Normal",1.51617040963463,"OV_N_32"
"OV","Normal",2.60044232854218,"OV_N_33"
"OV","Normal",0.358784375478918,"OV_N_34"
"OV","Normal",0.864763225265083,"OV_N_35"
"OV","Normal",0.652992355163553,"OV_N_36"
"PAAD","Tumor",0.324526509767037,"PAAD_T_1"
"PAAD","Tumor",1.32096957385311,"PAAD_T_2"
"PAAD","Tumor",2.51398317288619,"PAAD_T_3"
"PAAD","Tumor",1.76725513233583,"PAAD_T_4"
"PAAD","Tumor",1.84852135503788,"PAAD_T_5"
"PAAD","Tumor",3.69483099834659,"PAAD_T_6"
"PAAD","Tumor",2.82087863386623,"PAAD_T_7"
"PAAD","Tumor",1.60144566371012,"PAAD_T_8"
"PAAD","Tumor",2.17659427034668,"PAAD_T_9"
"PAAD","Tumor",2.36038680379802,"PAAD_T_10"
"PAAD","Tumor",1.96499510411379,"PAAD_T_11"
"PAAD","Tumor",1.68123667485433,"PAAD_T_12"
"PAAD","Tumor",2.5934862033485,"PAAD_T_13"
"PAAD","Tumor",3.38648500486865,"PAAD_T_14"
"PAAD","Tumor",2.87214228891619,"PAAD_T_15"
"PAAD","Tumor",2.44514327263313,"PAAD_T_16"
"PAAD","Tumor",3.03311053011772,"PAAD_T_17"
"PAAD","Tumor",3.43920865240039,"PAAD_T_18"
"PAAD","Tumor",2.50477632710053,"PAAD_T_19"
"PAAD","Tumor",3.10109548429477,"PAAD_T_20"
"PAAD","Tumor",1.49971737826293,"PAAD_T_21"
"PAAD","Tumor",2.39563959718002,"PAAD_T_22"
"PAAD","Tumor",2.22499200985485,"PAAD_T_23"
"PAAD","Tumor",2.84095478890893,"PAAD_T_24"
"PAAD","Tumor",3.00260979919188,"PAAD_T_25"
"PAAD","Tumor",2.52167230635155,"PAAD_T_26"
"PAAD","Tumor",1.87907606255909,"PAAD_T_27"
"PAAD","Tumor",1.71557606856417,"PAAD_T_28"
"PAAD","Tumor",2.92381089595097,"PAAD_T_29"
"PAAD","Tumor",4.00212713762431,"PAAD_T_30"
"PAAD","Tumor",1.8581546904192,"PAAD_T_31"
"PAAD","Tumor",2.2604916130517,"PAAD_T_32"
"PAAD","Tumor",2.97597084560083,"PAAD_T_33"
"PAAD","Tumor",2.09066983528606,"PAAD_T_34"
"PAAD","Tumor",2.76686260016935,"PAAD_T_35"
"PAAD","Tumor",2.59769416837053,"PAAD_T_36"
"PAAD","Tumor",1.86903869478221,"PAAD_T_37"
"PAAD","Tumor",3.4767315364872,"PAAD_T_38"
"PAAD","Tumor",3.49159812257186,"PAAD_T_39"
"PAAD","Tumor",3.66942979200609,"PAAD_T_40"
"PAAD","Tumor",3.91328687153127,"PAAD_T_41"
"PAAD","Tumor",2.13892849742632,"PAAD_T_42"
"PAAD","Tumor",2.18080838884059,"PAAD_T_43"
"PAAD","Tumor",2.90650828584063,"PAAD_T_44"
"PAAD","Tumor",3.27537126190052,"PAAD_T_45"
"PAAD","Tumor",2.30566412912399,"PAAD_T_46"
"PAAD","Tumor",2.22194547694841,"PAAD_T_47"
"PAAD","Tumor",2.02701875779424,"PAAD_T_48"
"PAAD","Tumor",4.12749217607563,"PAAD_T_49"
"PAAD","Tumor",0.137123933307417,"PAAD_T_50"
"PAAD","Tumor",2.47771225156501,"PAAD_T_51"
"PAAD","Tumor",2.68350316240243,"PAAD_T_52"
"PAAD","Tumor",1.58568068235532,"PAAD_T_53"
"PAAD","Tumor",3.03071618016953,"PAAD_T_54"
"PAAD","Tumor",0.678202601538786,"PAAD_T_55"
"PAAD","Tumor",3.60025914646081,"PAAD_T_56"
"PAAD","Tumor",0.981929700478296,"PAAD_T_57"
"PAAD","Normal",2.37074059711566,"PAAD_N_1"
"PAAD","Normal",2.39070739924711,"PAAD_N_2"
"PAAD","Normal",2.16026991703251,"PAAD_N_3"
"PAAD","Normal",1.85618605311203,"PAAD_N_4"
"PAAD","Normal",1.44301127627901,"PAAD_N_5"
"PAAD","Normal",0.306625851868647,"PAAD_N_6"
"PAAD","Normal",2.1640780126997,"PAAD_N_7"
"PAAD","Normal",2.18751035791336,"PAAD_N_8"
"PAAD","Normal",5.22669666253553,"PAAD_N_9"
"PAAD","Normal",3.48055567395881,"PAAD_N_10"
"PAAD","Normal",2.65049977756132,"PAAD_N_11"
"PAAD","Normal",1.49251870300981,"PAAD_N_12"
"PAAD","Normal",1.10938827264544,"PAAD_N_13"
"PAAD","Normal",2.70532687236001,"PAAD_N_14"
"PAAD","Normal",1.34931696771806,"PAAD_N_15"
"PAAD","Normal",2.82717060205956,"PAAD_N_16"
"PAAD","Normal",2.41212646241971,"PAAD_N_17"
"PAAD","Normal",1.60221870739649,"PAAD_N_18"
"PCPG","Tumor",0,"PCPG_T_1"
"PCPG","Tumor",0,"PCPG_T_2"
"PCPG","Tumor",0,"PCPG_T_3"
"PCPG","Tumor",0,"PCPG_T_4"
"PCPG","Tumor",0,"PCPG_T_5"
"PCPG","Tumor",0,"PCPG_T_6"
"PCPG","Tumor",0,"PCPG_T_7"
"PCPG","Tumor",0,"PCPG_T_8"
"PCPG","Tumor",0,"PCPG_T_9"
"PCPG","Tumor",0,"PCPG_T_10"
"PCPG","Tumor",0,"PCPG_T_11"
"PCPG","Tumor",0,"PCPG_T_12"
"PCPG","Tumor",0,"PCPG_T_13"
"PCPG","Tumor",0,"PCPG_T_14"
"PCPG","Tumor",0,"PCPG_T_15"
"PCPG","Tumor",0.522383910693733,"PCPG_T_16"
"PCPG","Tumor",0,"PCPG_T_17"
"PCPG","Tumor",0.443191601151886,"PCPG_T_18"
"PCPG","Tumor",0,"PCPG_T_19"
"PCPG","Tumor",0,"PCPG_T_20"
"PCPG","Tumor",0.516290144819663,"PCPG_T_21"
"PCPG","Tumor",0,"PCPG_T_22"
"PCPG","Tumor",0,"PCPG_T_23"
"PCPG","Tumor",0,"PCPG_T_24"
"PCPG","Tumor",0.438713320226145,"PCPG_T_25"
"PCPG","Tumor",0,"PCPG_T_26"
"PCPG","Tumor",0,"PCPG_T_27"
"PCPG","Tumor",0,"PCPG_T_28"
"PCPG","Tumor",0,"PCPG_T_29"
"PCPG","Tumor",0,"PCPG_T_30"
"PCPG","Tumor",0,"PCPG_T_31"
"PCPG","Tumor",0,"PCPG_T_32"
"PCPG","Tumor",0.665791400292577,"PCPG_T_33"
"PCPG","Tumor",0,"PCPG_T_34"
"PCPG","Tumor",0,"PCPG_T_35"
"PCPG","Tumor",0,"PCPG_T_36"
"PCPG","Tumor",0.136455813637591,"PCPG_T_37"
"PCPG","Tumor",1.71308821612041,"PCPG_T_38"
"PCPG","Tumor",0,"PCPG_T_39"
"PCPG","Tumor",0,"PCPG_T_40"
"PCPG","Tumor",0.31361447079136,"PCPG_T_41"
"PCPG","Tumor",0.712407386897875,"PCPG_T_42"
"PCPG","Tumor",0,"PCPG_T_43"
"PCPG","Tumor",0.0956917153378244,"PCPG_T_44"
"PCPG","Tumor",0,"PCPG_T_45"
"PCPG","Tumor",0,"PCPG_T_46"
"PCPG","Tumor",0.054482162293668,"PCPG_T_47"
"PCPG","Tumor",0,"PCPG_T_48"
"PCPG","Tumor",0,"PCPG_T_49"
"PCPG","Tumor",0,"PCPG_T_50"
"PCPG","Tumor",1.22609921632017,"PCPG_T_51"
"PCPG","Tumor",0.0964092694411184,"PCPG_T_52"
"PCPG","Tumor",0,"PCPG_T_53"
"PCPG","Tumor",0.133870191403869,"PCPG_T_54"
"PCPG","Tumor",0,"PCPG_T_55"
"PCPG","Tumor",0,"PCPG_T_56"
"PCPG","Tumor",0.834479159073934,"PCPG_T_57"
"PCPG","Tumor",0,"PCPG_T_58"
"PCPG","Tumor",0.34161163238896,"PCPG_T_59"
"PCPG","Tumor",0,"PCPG_T_60"
"PCPG","Tumor",0,"PCPG_T_61"
"PCPG","Tumor",0,"PCPG_T_62"
"PCPG","Tumor",0,"PCPG_T_63"
"PCPG","Tumor",0.877673971327417,"PCPG_T_64"
"PCPG","Tumor",0,"PCPG_T_65"
"PCPG","Tumor",0,"PCPG_T_66"
"PCPG","Tumor",0,"PCPG_T_67"
"PCPG","Tumor",0,"PCPG_T_68"
"PCPG","Tumor",0,"PCPG_T_69"
"PCPG","Tumor",0.800183327726991,"PCPG_T_70"
"PCPG","Tumor",0.371431350304312,"PCPG_T_71"
"PCPG","Tumor",0.0247864177111108,"PCPG_T_72"
"PCPG","Tumor",0.546583813829887,"PCPG_T_73"
"PCPG","Tumor",0,"PCPG_T_74"
"PCPG","Tumor",0.190698197286533,"PCPG_T_75"
"PCPG","Tumor",0,"PCPG_T_76"
"PCPG","Tumor",0,"PCPG_T_77"
"PCPG","Tumor",0,"PCPG_T_78"
"PCPG","Tumor",0,"PCPG_T_79"
"PCPG","Tumor",0,"PCPG_T_80"
"PCPG","Tumor",0,"PCPG_T_81"
"PCPG","Tumor",0,"PCPG_T_82"
"PCPG","Tumor",0,"PCPG_T_83"
"PCPG","Tumor",0,"PCPG_T_84"
"PCPG","Tumor",0,"PCPG_T_85"
"PCPG","Tumor",0,"PCPG_T_86"
"PCPG","Tumor",0,"PCPG_T_87"
"PCPG","Tumor",0,"PCPG_T_88"
"PCPG","Tumor",0,"PCPG_T_89"
"PCPG","Normal",0,"PCPG_N_1"
"PCPG","Normal",2.05799758666026,"PCPG_N_2"
"PCPG","Normal",2.15181673219304,"PCPG_N_3"
"PCPG","Normal",0.607150346789809,"PCPG_N_4"
"PCPG","Normal",1.21347544554014,"PCPG_N_5"
"PCPG","Normal",0.523942936256408,"PCPG_N_6"
"PCPG","Normal",1.6842627937958,"PCPG_N_7"
"PCPG","Normal",1.40737861959182,"PCPG_N_8"
"PCPG","Normal",0.735552899625918,"PCPG_N_9"
"PCPG","Normal",0.811747225276463,"PCPG_N_10"
"PCPG","Normal",0.581456305650853,"PCPG_N_11"
"PCPG","Normal",1.78022067014745,"PCPG_N_12"
"PCPG","Normal",1.88792833864469,"PCPG_N_13"
"PCPG","Normal",1.73230117592612,"PCPG_N_14"
"PCPG","Normal",0.756809502460629,"PCPG_N_15"
"PCPG","Normal",0.00218555780519281,"PCPG_N_16"
"PCPG","Normal",1.85582179091699,"PCPG_N_17"
"PCPG","Normal",1.28947410247796,"PCPG_N_18"
"PCPG","Normal",1.39960738041621,"PCPG_N_19"
"PCPG","Normal",2.25682364829212,"PCPG_N_20"
"PCPG","Normal",0.716308592872131,"PCPG_N_21"
"PCPG","Normal",2.34633352094142,"PCPG_N_22"
"PRAD","Tumor",0,"PRAD_T_1"
"PRAD","Tumor",0.48493335391776,"PRAD_T_2"
"PRAD","Tumor",1.63848976459539,"PRAD_T_3"
"PRAD","Tumor",0.286460707087807,"PRAD_T_4"
"PRAD","Tumor",1.14034265537062,"PRAD_T_5"
"PRAD","Tumor",0,"PRAD_T_6"
"PRAD","Tumor",2.51865399722296,"PRAD_T_7"
"PRAD","Tumor",3.10872530192028,"PRAD_T_8"
"PRAD","Tumor",2.38358588048221,"PRAD_T_9"
"PRAD","Tumor",2.77230043764972,"PRAD_T_10"
"PRAD","Tumor",0.736894689597714,"PRAD_T_11"
"PRAD","Tumor",2.74273342724891,"PRAD_T_12"
"PRAD","Tumor",1.77538498147427,"PRAD_T_13"
"PRAD","Tumor",0.119669385151732,"PRAD_T_14"
"PRAD","Tumor",1.00494168321885,"PRAD_T_15"
"PRAD","Tumor",2.97713145214702,"PRAD_T_16"
"PRAD","Tumor",1.69937231268744,"PRAD_T_17"
"PRAD","Tumor",1.40976040615709,"PRAD_T_18"
"PRAD","Tumor",2.39635150831184,"PRAD_T_19"
"PRAD","Tumor",0.014363240968297,"PRAD_T_20"
"PRAD","Tumor",2.30354827677239,"PRAD_T_21"
"PRAD","Tumor",0.467933440049722,"PRAD_T_22"
"PRAD","Tumor",0,"PRAD_T_23"
"PRAD","Tumor",1.55804757506552,"PRAD_T_24"
"PRAD","Tumor",2.59342978202797,"PRAD_T_25"
"PRAD","Tumor",0.614440569130531,"PRAD_T_26"
"PRAD","Tumor",0,"PRAD_T_27"
"PRAD","Tumor",1.9553820274632,"PRAD_T_28"
"PRAD","Tumor",0.449968608169649,"PRAD_T_29"
"PRAD","Tumor",0.780602170707552,"PRAD_T_30"
"PRAD","Tumor",1.93877300882558,"PRAD_T_31"
"PRAD","Tumor",2.00857957449578,"PRAD_T_32"
"PRAD","Tumor",1.01097542505104,"PRAD_T_33"
"PRAD","Tumor",2.58115607284651,"PRAD_T_34"
"PRAD","Tumor",0.929150595504804,"PRAD_T_35"
"PRAD","Tumor",2.14130789861599,"PRAD_T_36"
"PRAD","Tumor",1.40893709567934,"PRAD_T_37"
"PRAD","Tumor",2.54628598759231,"PRAD_T_38"
"PRAD","Tumor",2.28181615594524,"PRAD_T_39"
"PRAD","Tumor",1.47259465528983,"PRAD_T_40"
"PRAD","Tumor",1.04519726079949,"PRAD_T_41"
"PRAD","Tumor",2.37404395218708,"PRAD_T_42"
"PRAD","Tumor",1.11892419463924,"PRAD_T_43"
"PRAD","Tumor",1.92582447502587,"PRAD_T_44"
"PRAD","Tumor",0,"PRAD_T_45"
"PRAD","Tumor",1.72004529583233,"PRAD_T_46"
"PRAD","Tumor",0.432439529224147,"PRAD_T_47"
"PRAD","Tumor",2.13773865562972,"PRAD_T_48"
"PRAD","Tumor",3.02746059090488,"PRAD_T_49"
"PRAD","Tumor",0,"PRAD_T_50"
"PRAD","Tumor",2.35109914224307,"PRAD_T_51"
"PRAD","Tumor",1.07850200922786,"PRAD_T_52"
"PRAD","Tumor",0.0319394828492836,"PRAD_T_53"
"PRAD","Tumor",1.46364303331653,"PRAD_T_54"
"PRAD","Tumor",1.95039904643557,"PRAD_T_55"
"PRAD","Tumor",0.315418492252839,"PRAD_T_56"
"PRAD","Tumor",1.16535885528641,"PRAD_T_57"
"PRAD","Tumor",2.29517835220975,"PRAD_T_58"
"PRAD","Tumor",1.67602650773596,"PRAD_T_59"
"PRAD","Tumor",1.49491907199451,"PRAD_T_60"
"PRAD","Tumor",0.08073068011837,"PRAD_T_61"
"PRAD","Tumor",0.343728093511427,"PRAD_T_62"
"PRAD","Tumor",1.7697678138552,"PRAD_T_63"
"PRAD","Tumor",0.706251900844772,"PRAD_T_64"
"PRAD","Tumor",0,"PRAD_T_65"
"PRAD","Tumor",1.86391946840657,"PRAD_T_66"
"PRAD","Tumor",3.28244321245884,"PRAD_T_67"
"PRAD","Tumor",2.56041906817252,"PRAD_T_68"
"PRAD","Tumor",0.92535910984188,"PRAD_T_69"
"PRAD","Tumor",0.0947536028887812,"PRAD_T_70"
"PRAD","Tumor",1.00957024622317,"PRAD_T_71"
"PRAD","Tumor",1.75726403787401,"PRAD_T_72"
"PRAD","Tumor",1.23917744557194,"PRAD_T_73"
"PRAD","Tumor",1.46135039970529,"PRAD_T_74"
"PRAD","Tumor",2.18809202065561,"PRAD_T_75"
"PRAD","Tumor",0.491997383203033,"PRAD_T_76"
"PRAD","Normal",3.74185930018988,"PRAD_N_1"
"PRAD","Normal",4.64750307266779,"PRAD_N_2"
"PRAD","Normal",0.987238374900191,"PRAD_N_3"
"PRAD","Normal",3.00772207373077,"PRAD_N_4"
"PRAD","Normal",1.14173110420288,"PRAD_N_5"
"PRAD","Normal",2.96416484591754,"PRAD_N_6"
"PRAD","Normal",4.07722103101074,"PRAD_N_7"
"PRAD","Normal",3.05588135364561,"PRAD_N_8"
"PRAD","Normal",3.08760322485647,"PRAD_N_9"
"PRAD","Normal",3.92441485408129,"PRAD_N_10"
"PRAD","Normal",2.76597101432511,"PRAD_N_11"
"PRAD","Normal",4.30193519185924,"PRAD_N_12"
"PRAD","Normal",4.38403947185412,"PRAD_N_13"
"PRAD","Normal",3.43960423009466,"PRAD_N_14"
"PRAD","Normal",3.67759522516903,"PRAD_N_15"
"PRAD","Normal",4.93882466896669,"PRAD_N_16"
"PRAD","Normal",3.82942313300182,"PRAD_N_17"
"PRAD","Normal",3.24140983336005,"PRAD_N_18"
"PRAD","Normal",3.73054260625078,"PRAD_N_19"
"PRAD","Normal",3.72476453695249,"PRAD_N_20"
"PRAD","Normal",2.01994731452384,"PRAD_N_21"
"PRAD","Normal",3.859734519198,"PRAD_N_22"
"PRAD","Normal",4.24677912161172,"PRAD_N_23"
"READ","Tumor",1.34634258673681,"READ_T_1"
"READ","Tumor",1.06746433392754,"READ_T_2"
"READ","Tumor",1.28729601512856,"READ_T_3"
"READ","Tumor",1.77848787300793,"READ_T_4"
"READ","Tumor",0,"READ_T_5"
"READ","Tumor",3.09152394059324,"READ_T_6"
"READ","Tumor",1.50956186728203,"READ_T_7"
"READ","Tumor",1.43104005686005,"READ_T_8"
"READ","Tumor",1.92302551725046,"READ_T_9"
"READ","Tumor",0,"READ_T_10"
"READ","Tumor",0.959245989701252,"READ_T_11"
"READ","Tumor",1.80367968390627,"READ_T_12"
"READ","Tumor",1.0525216620795,"READ_T_13"
"READ","Tumor",1.02889303749416,"READ_T_14"
"READ","Tumor",0.496987430186584,"READ_T_15"
"READ","Tumor",1.91366461719967,"READ_T_16"
"READ","Tumor",0.645834037478132,"READ_T_17"
"READ","Tumor",1.0953403421265,"READ_T_18"
"READ","Tumor",1.19020610087522,"READ_T_19"
"READ","Tumor",0,"READ_T_20"
"READ","Tumor",1.34666342610568,"READ_T_21"
"READ","Tumor",0.978447620316671,"READ_T_22"
"READ","Tumor",0.915201918623427,"READ_T_23"
"READ","Tumor",0,"READ_T_24"
"READ","Tumor",0.549683118797306,"READ_T_25"
"READ","Tumor",0,"READ_T_26"
"READ","Tumor",1.01294153699721,"READ_T_27"
"READ","Tumor",0,"READ_T_28"
"READ","Tumor",0.247897781140481,"READ_T_29"
"READ","Tumor",2.69069975159722,"READ_T_30"
"READ","Tumor",1.99629073231814,"READ_T_31"
"READ","Tumor",0,"READ_T_32"
"READ","Tumor",0.975274395497041,"READ_T_33"
"READ","Tumor",2.01007391962851,"READ_T_34"
"READ","Tumor",1.24289377247571,"READ_T_35"
"READ","Tumor",0,"READ_T_36"
"READ","Tumor",1.29122847129221,"READ_T_37"
"READ","Tumor",0.511912846360391,"READ_T_38"
"READ","Tumor",0.122046943205037,"READ_T_39"
"READ","Tumor",0,"READ_T_40"
"READ","Tumor",1.77683138792365,"READ_T_41"
"READ","Tumor",1.68525120410888,"READ_T_42"
"READ","Tumor",1.35728548352626,"READ_T_43"
"READ","Tumor",0.230495055439531,"READ_T_44"
"READ","Tumor",1.40906240504444,"READ_T_45"
"READ","Tumor",1.49379116014857,"READ_T_46"
"READ","Tumor",1.21057196115845,"READ_T_47"
"READ","Tumor",1.79852760433824,"READ_T_48"
"READ","Tumor",0.0488424561929888,"READ_T_49"
"READ","Tumor",0,"READ_T_50"
"READ","Tumor",1.53319026339829,"READ_T_51"
"READ","Tumor",1.01303000672379,"READ_T_52"
"READ","Tumor",2.14237653713837,"READ_T_53"
"READ","Tumor",0,"READ_T_54"
"READ","Tumor",1.97455232535547,"READ_T_55"
"READ","Tumor",0.460540646815054,"READ_T_56"
"READ","Tumor",0.598730616181152,"READ_T_57"
"READ","Tumor",1.66756787775374,"READ_T_58"
"READ","Tumor",0,"READ_T_59"
"READ","Tumor",1.02987108828999,"READ_T_60"
"READ","Tumor",0.493770605488993,"READ_T_61"
"READ","Tumor",0.936138357244978,"READ_T_62"
"READ","Tumor",1.20267782629031,"READ_T_63"
"READ","Tumor",1.1874755422826,"READ_T_64"
"READ","Tumor",0.607631839375629,"READ_T_65"
"READ","Tumor",0,"READ_T_66"
"READ","Tumor",2.87543752691668,"READ_T_67"
"READ","Tumor",0.597949937347307,"READ_T_68"
"READ","Tumor",0.643577851341421,"READ_T_69"
"READ","Tumor",1.43713297818917,"READ_T_70"
"READ","Tumor",0,"READ_T_71"
"READ","Tumor",0,"READ_T_72"
"READ","Tumor",2.83689267410737,"READ_T_73"
"READ","Tumor",2.48876079863166,"READ_T_74"
"READ","Tumor",0.811863980089647,"READ_T_75"
"READ","Tumor",2.70710240607338,"READ_T_76"
"READ","Tumor",0.93610266248757,"READ_T_77"
"READ","Tumor",1.81111520057234,"READ_T_78"
"READ","Tumor",1.07346739742111,"READ_T_79"
"READ","Tumor",0.897799166382029,"READ_T_80"
"READ","Tumor",1.64373475421558,"READ_T_81"
"READ","Tumor",1.04584124076023,"READ_T_82"
"READ","Tumor",0.139609483839541,"READ_T_83"
"READ","Tumor",0.304914105451639,"READ_T_84"
"READ","Tumor",2.18785292894112,"READ_T_85"
"READ","Tumor",0,"READ_T_86"
"READ","Tumor",1.86398414419305,"READ_T_87"
"READ","Tumor",1.15190087836533,"READ_T_88"
"READ","Normal",3.39848787885637,"READ_N_1"
"READ","Normal",3.30853970811582,"READ_N_2"
"READ","Normal",2.38617714315325,"READ_N_3"
"READ","Normal",1.58324352588789,"READ_N_4"
"READ","Normal",2.42150050840364,"READ_N_5"
"READ","Normal",3.58149283354218,"READ_N_6"
"READ","Normal",2.54858739240707,"READ_N_7"
"READ","Normal",1.33593516349744,"READ_N_8"
"READ","Normal",3.03887506262935,"READ_N_9"
"READ","Normal",2.87122393288823,"READ_N_10"
"READ","Normal",2.32528580017978,"READ_N_11"
"READ","Normal",2.78445768661833,"READ_N_12"
"READ","Normal",3.7412786199698,"READ_N_13"
"READ","Normal",3.685125359339,"READ_N_14"
"READ","Normal",2.28073096949716,"READ_N_15"
"READ","Normal",2.65430037381998,"READ_N_16"
"READ","Normal",1.48249716838614,"READ_N_17"
"READ","Normal",2.06356582355854,"READ_N_18"
"READ","Normal",4.25236080230567,"READ_N_19"
"READ","Normal",3.84417623274229,"READ_N_20"
"READ","Normal",2.46236470410702,"READ_N_21"
"READ","Normal",2.09179636809131,"READ_N_22"
"READ","Normal",1.55246984659881,"READ_N_23"
"READ","Normal",4.34660996734449,"READ_N_24"
"READ","Normal",2.73747226420431,"READ_N_25"
"READ","Normal",2.17060935683984,"READ_N_26"
"READ","Normal",3.50822235469453,"READ_N_27"
"READ","Normal",1.7660998180464,"READ_N_28"
"SARC","Tumor",0.111410637800979,"SARC_T_1"
"SARC","Tumor",0,"SARC_T_2"
"SARC","Tumor",0,"SARC_T_3"
"SARC","Tumor",0,"SARC_T_4"
"SARC","Tumor",1.94219474683872,"SARC_T_5"
"SARC","Tumor",0.0255229723790305,"SARC_T_6"
"SARC","Tumor",0,"SARC_T_7"
"SARC","Tumor",0,"SARC_T_8"
"SARC","Tumor",0,"SARC_T_9"
"SARC","Tumor",1.25805890914164,"SARC_T_10"
"SARC","Tumor",1.56171356664285,"SARC_T_11"
"SARC","Tumor",1.68253272175836,"SARC_T_12"
"SARC","Tumor",0,"SARC_T_13"
"SARC","Tumor",0,"SARC_T_14"
"SARC","Tumor",1.5467548938244,"SARC_T_15"
"SARC","Tumor",0,"SARC_T_16"
"SARC","Tumor",0,"SARC_T_17"
"SARC","Tumor",0.631867633091262,"SARC_T_18"
"SARC","Tumor",0.390720977734506,"SARC_T_19"
"SARC","Tumor",0,"SARC_T_20"
"SARC","Tumor",0,"SARC_T_21"
"SARC","Tumor",0.79938430373304,"SARC_T_22"
"SARC","Tumor",0,"SARC_T_23"
"SARC","Tumor",0.904175862845616,"SARC_T_24"
"SARC","Tumor",0,"SARC_T_25"
"SARC","Tumor",0.976608618256373,"SARC_T_26"
"SARC","Tumor",0.856569396177905,"SARC_T_27"
"SARC","Tumor",0,"SARC_T_28"
"SARC","Tumor",0.743925471362936,"SARC_T_29"
"SARC","Tumor",0,"SARC_T_30"
"SARC","Tumor",2.02469551438266,"SARC_T_31"
"SARC","Tumor",0,"SARC_T_32"
"SARC","Tumor",0.700483237992211,"SARC_T_33"
"SARC","Tumor",0,"SARC_T_34"
"SARC","Tumor",0.568167708339365,"SARC_T_35"
"SARC","Tumor",0,"SARC_T_36"
"SARC","Tumor",0.562365727442299,"SARC_T_37"
"SARC","Tumor",0,"SARC_T_38"
"SARC","Tumor",0,"SARC_T_39"
"SARC","Tumor",0,"SARC_T_40"
"SARC","Tumor",0.635099900817474,"SARC_T_41"
"SARC","Tumor",0,"SARC_T_42"
"SARC","Tumor",0.402927742083891,"SARC_T_43"
"SARC","Tumor",0,"SARC_T_44"
"SARC","Tumor",0,"SARC_T_45"
"SARC","Tumor",0,"SARC_T_46"
"SARC","Tumor",0,"SARC_T_47"
"SARC","Tumor",0,"SARC_T_48"
"SARC","Tumor",0,"SARC_T_49"
"SARC","Tumor",0,"SARC_T_50"
